ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
450167,2021,45,21,2,1,4,2,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
450168,2021,45,19,1,1,4,2,2,1,2,4,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450169,2021,45,19,1,1,4,2,2,1,2,3,2,1,1,1,1,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450170,2021,45,19,1,1,4,2,2,4,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
450171,2021,45,3,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450172,2021,45,45,1,1,4,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450173,2021,45,7,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450174,2021,45,47,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450175,2021,45,41,1,1,4,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
450176,2021,45,19,1,1,4,2,2,1,1,3,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
450177,2021,45,89,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450178,2021,45,59,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450179,2021,45,7,1,1,4,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
450180,2021,45,91,3,1,4,1,2,1,2,4,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450181,2021,45,79,1,1,4,1,2,1,1,4,1,4,1,1,2,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,0,0,0
450182,2021,45,35,1,1,4,1,2,4,2,6,2,1,1,1,1,13,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450183,2021,45,21,2,1,4,1,1,1,2,1,2,2,2,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450184,2021,45,11,2,1,4,1,2,1,2,6,2,3,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450185,2021,45,7,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
450186,2021,45,11,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450187,2021,45,57,1,1,4,1,2,1,1,3,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
450188,2021,45,47,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450189,2021,45,27,1,1,4,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450190,2021,45,75,1,1,4,1,2,1,2,3,2,3,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450191,2021,45,75,1,1,4,2,2,1,2,3,3,3,2,1,2,1,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450192,2021,45,7,1,1,4,2,2,4,1,5,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450193,2021,45,89,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450194,2021,45,85,1,1,4,1,2,1,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450195,2021,45,35,1,1,4,1,2,1,1,3,1,4,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450196,2021,45,63,1,1,4,2,2,1,2,5,2,3,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
450197,2021,45,35,1,1,4,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450198,2021,45,7,1,1,4,1,2,1,2,4,3,4,1,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450199,2021,45,41,1,1,4,1,2,1,2,6,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450200,2021,45,3,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450201,2021,45,53,3,1,4,2,2,1,2,4,2,5,1,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,1,0,0,0
450202,2021,45,33,1,1,4,1,1,4,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450203,2021,45,79,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450204,2021,45,83,1,1,4,1,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450205,2021,45,51,1,1,4,1,2,1,1,4,1,3,1,1,2,1,2,1,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
450206,2021,45,75,1,1,4,1,2,1,1,3,1,4,1,1,3,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
450207,2021,45,79,1,1,4,2,2,3,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450208,2021,45,77,1,1,4,1,2,1,2,4,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
450209,2021,45,23,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,1,2,0,0,0
450210,2021,45,41,1,1,4,2,2,1,1,5,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
450211,2021,45,21,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450212,2021,45,91,1,1,4,2,2,1,2,5,2,3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450213,2021,45,73,1,1,4,2,2,1,2,5,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,0,0,0
450214,2021,45,77,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450215,2021,45,19,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450216,2021,45,21,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450217,2021,45,51,1,1,4,1,2,1,1,6,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
450218,2021,45,17,1,1,4,1,1,1,2,1,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
450219,2021,45,77,1,1,4,2,2,1,1,5,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
450220,2021,45,7,1,1,4,2,2,3,2,3,2,5,2,2,2,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,1,2,2,0,0,0
450221,2021,45,3,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450222,2021,45,77,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450223,2021,45,57,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450224,2021,45,59,1,1,4,1,2,1,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450225,2021,45,3,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450226,2021,45,25,1,1,4,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450227,2021,45,83,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450228,2021,45,63,1,1,4,1,2,4,1,3,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450229,2021,45,67,1,1,4,1,2,1,2,3,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
450230,2021,45,13,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450231,2021,45,21,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450232,2021,45,85,1,1,4,2,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450233,2021,45,35,1,1,4,2,2,3,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450234,2021,45,35,1,1,4,2,2,1,1,3,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,0,0,0
450235,2021,45,87,1,1,4,1,2,1,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
450236,2021,45,23,2,1,4,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450237,2021,45,67,1,1,4,1,2,1,2,3,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450238,2021,45,15,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450239,2021,45,15,1,1,4,1,2,4,2,6,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450240,2021,45,85,1,1,4,2,2,1,1,4,1,4,2,2,2,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450241,2021,45,83,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450242,2021,45,35,1,1,4,1,1,4,2,1,3,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
450243,2021,45,91,1,1,4,1,2,1,2,3,2,3,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450244,2021,45,75,1,1,4,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450245,2021,45,15,1,1,4,2,1,1,2,1,2,4,2,2,3,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450246,2021,45,21,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450247,2021,45,79,1,1,4,2,2,1,2,2,2,1,2,2,3,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450248,2021,45,75,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
450249,2021,45,63,1,1,4,2,2,1,1,4,1,2,1,1,3,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450250,2021,45,79,1,1,4,2,2,1,2,3,3,4,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450251,2021,45,19,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450252,2021,45,19,1,1,4,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450253,2021,45,25,1,1,4,1,2,1,2,3,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
450254,2021,45,19,1,1,4,2,2,1,2,3,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450255,2021,45,45,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450256,2021,45,45,1,1,4,1,2,1,1,3,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450257,2021,45,55,1,1,4,1,2,1,2,3,2,3,1,1,3,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450258,2021,45,19,2,1,4,2,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
450259,2021,45,13,1,1,4,2,2,4,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450260,2021,45,83,1,1,4,1,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,0,0,0
450261,2021,45,81,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450262,2021,45,91,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450263,2021,45,45,1,1,4,2,2,1,1,4,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450264,2021,45,55,1,1,4,1,2,4,1,4,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450265,2021,45,51,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450266,2021,45,45,1,1,4,2,2,1,2,3,2,5,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450267,2021,45,91,1,1,4,1,2,4,1,6,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450268,2021,45,41,1,1,4,1,2,1,2,3,3,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450269,2021,45,89,1,1,4,1,2,1,2,4,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450270,2021,45,49,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450271,2021,45,85,1,1,4,2,2,1,2,4,2,4,2,1,3,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450272,2021,45,85,1,1,4,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450273,2021,45,41,1,1,4,1,2,1,2,3,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450274,2021,45,19,1,1,4,2,2,1,2,3,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450275,2021,45,41,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450276,2021,45,7,1,1,4,1,2,1,1,4,1,4,2,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450277,2021,45,77,1,1,4,1,2,1,1,4,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450278,2021,45,19,1,1,4,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
450279,2021,45,7,1,1,4,2,2,1,2,4,2,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2,0,0,0
450280,2021,45,19,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450281,2021,45,71,1,1,4,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2,0,0,0
450282,2021,45,77,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450283,2021,45,55,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450284,2021,45,85,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450285,2021,45,15,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450286,2021,45,63,1,1,4,2,2,1,2,3,3,4,2,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450287,2021,45,79,2,1,4,2,1,4,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450288,2021,45,85,1,1,4,2,2,1,1,5,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450289,2021,45,45,1,1,4,2,1,1,2,1,2,3,2,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450290,2021,45,71,1,1,4,1,1,1,2,1,2,2,2,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450291,2021,45,83,1,1,4,2,2,1,1,4,1,3,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450292,2021,45,91,1,1,4,1,1,3,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
450293,2021,45,83,1,1,4,2,2,1,2,4,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
450294,2021,45,55,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450295,2021,45,3,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,0,0,0
450296,2021,45,7,1,1,4,2,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450297,2021,45,3,1,1,4,1,1,3,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450298,2021,45,59,2,1,4,2,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
450299,2021,45,19,2,1,4,2,2,1,1,3,1,4,1,2,2,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450300,2021,45,13,1,1,4,1,2,1,2,4,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
450301,2021,45,73,1,1,4,1,2,4,2,3,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450302,2021,45,59,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450303,2021,45,61,1,1,4,1,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450304,2021,45,3,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450305,2021,45,15,1,1,4,2,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
450306,2021,45,7,1,1,4,1,2,1,2,3,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450307,2021,45,15,1,1,4,1,2,1,2,4,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450308,2021,45,13,1,1,4,1,2,1,2,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450309,2021,45,63,1,1,4,2,2,4,2,4,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450310,2021,45,35,2,1,4,1,2,1,2,4,2,4,2,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
450311,2021,45,41,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
450312,2021,45,15,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450313,2021,45,51,1,1,4,2,2,1,2,3,3,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450314,2021,45,21,1,1,4,2,2,1,2,3,2,3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
450315,2021,45,63,1,1,4,2,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450316,2021,45,83,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450317,2021,45,79,2,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450318,2021,45,19,1,1,4,2,2,1,1,5,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
450319,2021,45,19,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
450320,2021,45,19,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450321,2021,45,21,1,1,4,2,2,1,1,4,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
450322,2021,45,19,1,1,4,2,2,4,2,4,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
450323,2021,45,79,1,1,4,2,2,1,2,3,3,4,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
450324,2021,45,15,1,1,4,2,2,1,2,3,3,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
450325,2021,45,53,1,1,4,1,1,1,2,1,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
